filename,label,hands,preprocess,confidence,quality_score,status,reasons
D (33).png,D,1,2x,0.9308966398239136,100,ACCEPT,
D (34).png,D,0,,0,0,REJECT,el_bulunamadi
D (35).png,D,0,,0,0,REJECT,el_bulunamadi
D (36).png,D,0,,0,0,REJECT,el_bulunamadi
D (37).png,D,1,3x,0.9176310300827026,100,ACCEPT,
D (38).png,D,1,original,0.9967448711395264,100,ACCEPT,
D (39).png,D,1,original,0.9972969889640808,100,ACCEPT,
D (4).png,D,1,2x,0.8562431931495667,100,ACCEPT,
D (40).png,D,0,,0,0,REJECT,el_bulunamadi
D (41).png,D,0,,0,0,REJECT,el_bulunamadi
D (42).png,D,1,2x_clahe,0.9692887663841248,65,REVIEW,dusuk_spread
D (43).png,D,1,2x,0.9481536149978638,100,ACCEPT,
D (44).png,D,1,2x_clahe,0.9624468088150024,100,ACCEPT,
D (45).png,D,1,original,0.9735319018363953,100,ACCEPT,
D (46).png,D,2,original,0.9977265298366547,100,ACCEPT,
D (47).png,D,2,original,0.9983895421028137,100,ACCEPT,
D (48).png,D,2,original,0.997810035943985,100,ACCEPT,
D (49).png,D,2,original,0.9554426372051239,100,ACCEPT,
D (5).png,D,1,3x,0.9945841431617737,100,ACCEPT,
D (50).png,D,2,original,0.9970329403877258,100,ACCEPT,
D (51).png,D,2,original,0.9378140568733215,100,ACCEPT,
D (52).png,D,2,original,0.9530678987503052,100,ACCEPT,
D (53).png,D,2,original,0.9798319935798645,100,ACCEPT,
D (54).png,D,2,original,0.9711094796657562,65,REVIEW,landmark_alani_kucuk|spread_supheli
D (55).png,D,2,original,0.8978656232357025,100,ACCEPT,
D (56).png,D,2,original,0.9108431935310364,100,ACCEPT,
D (57).png,D,2,2x_clahe,0.9397542774677277,45,REJECT,landmark_alani_kucuk|dusuk_spread
D (58).png,D,2,2x_clahe,0.9681404232978821,70,REVIEW,spread_supheli|border_supheli
D (59).png,D,2,original,0.9949646294116974,100,ACCEPT,
D (6).png,D,1,2x,0.9968608617782593,100,ACCEPT,
D (60).png,D,2,original,0.9976702332496643,100,ACCEPT,
D (61).png,D,0,,0,0,REJECT,el_bulunamadi
D (62).png,D,0,,0,0,REJECT,el_bulunamadi
D (63).png,D,0,,0,0,REJECT,el_bulunamadi
D (64).png,D,0,,0,0,REJECT,el_bulunamadi
D (65).png,D,0,,0,0,REJECT,el_bulunamadi
D (66).png,D,0,,0,0,REJECT,el_bulunamadi
D (67).png,D,0,,0,0,REJECT,el_bulunamadi
D (68).png,D,0,,0,0,REJECT,el_bulunamadi
D (69).png,D,0,,0,0,REJECT,el_bulunamadi
D (7).png,D,1,2x,0.9991077184677124,100,ACCEPT,
D (70).png,D,0,,0,0,REJECT,el_bulunamadi
D (71).png,D,0,,0,0,REJECT,el_bulunamadi
D (72).png,D,0,,0,0,REJECT,el_bulunamadi
D (73).png,D,0,,0,0,REJECT,el_bulunamadi
D (74).png,D,0,,0,0,REJECT,el_bulunamadi
D (75).png,D,0,,0,0,REJECT,el_bulunamadi
D (77).png,D,0,,0,0,REJECT,el_bulunamadi
D (78).png,D,0,,0,0,REJECT,el_bulunamadi
D (79).png,D,0,,0,0,REJECT,el_bulunamadi
D (8).png,D,1,3x,0.9842175841331482,100,ACCEPT,
D (80).png,D,1,original,0.7121760845184326,0,REJECT,landmark_yigilmis|dusuk_spread|palm_cok_kucuk|kisa_bone
D (81).png,D,0,,0,0,REJECT,el_bulunamadi
D (82).png,D,0,,0,0,REJECT,el_bulunamadi
D (83).png,D,0,,0,0,REJECT,el_bulunamadi
D (84).png,D,0,,0,0,REJECT,el_bulunamadi
D (85).png,D,0,,0,0,REJECT,el_bulunamadi
D (86).png,D,0,,0,0,REJECT,el_bulunamadi
D (87).png,D,0,,0,0,REJECT,el_bulunamadi
D (88).png,D,1,2x_clahe_sharp,0.886214554309845,30,REJECT,landmark_alani_kucuk|dusuk_spread|border_supheli
D (89).png,D,1,2x,0.7421573400497437,85,ACCEPT,spread_supheli
D (9).png,D,2,original,0.9954371452331543,100,ACCEPT,
D (90).png,D,0,,0,0,REJECT,el_bulunamadi
D (96).png,D,2,2x_clahe,0.943863034248352,100,ACCEPT,
D (97).png,D,2,original,0.985996812582016,100,ACCEPT,
D (98).png,D,2,2x,0.8215908706188202,45,REJECT,landmark_alani_kucuk|dusuk_spread
D (99).png,D,2,original,0.9990445673465729,100,ACCEPT,
E (1).png,E,1,3x,0.9988946914672852,100,ACCEPT,
E (10).png,E,2,original,0.7742129862308502,100,ACCEPT,
E (100).png,E,1,3x,0.9986394643783569,100,ACCEPT,
E (101).png,E,1,3x,0.9996864199638367,100,ACCEPT,
E (102).png,E,1,3x,0.9998419880867004,100,ACCEPT,
E (103).png,E,1,original,0.9996296763420105,100,ACCEPT,
E (104).png,E,1,3x,0.9997354745864868,100,ACCEPT,
E (105).png,E,1,3x,0.9993599653244019,100,ACCEPT,
E (11).png,E,2,original,0.8522199392318726,100,ACCEPT,
E (12).png,E,2,original,0.9922318458557129,100,ACCEPT,
E (13).png,E,1,2x_clahe,0.9994162321090698,100,ACCEPT,
E (14).png,E,1,3x,0.9992294311523438,100,ACCEPT,
E (15).png,E,1,original,0.9990516304969788,100,ACCEPT,
E (16).png,E,1,original,0.9986786842346191,85,ACCEPT,border_supheli
E (17).png,E,1,2x,0.9984790086746216,85,ACCEPT,border_supheli
E (18).png,E,1,3x,0.9984360337257385,85,ACCEPT,border_supheli
E (19).png,E,0,,0,0,REJECT,el_bulunamadi
E (2).png,E,1,3x,0.9997312426567078,100,ACCEPT,
E (20).png,E,1,3x,0.8967613577842712,85,ACCEPT,border_supheli
E (21).png,E,1,3x,0.9979292750358582,100,ACCEPT,
E (22).png,E,1,2x_clahe,0.5275870561599731,85,ACCEPT,border_supheli
E (23).png,E,1,2x,0.9973548054695129,100,ACCEPT,
E (24).png,E,1,original,0.9988217949867249,85,ACCEPT,border_supheli
E (25).png,E,1,original,0.9564574956893921,85,ACCEPT,border_supheli
E (26).png,E,1,original,0.7691653966903687,85,ACCEPT,border_supheli
E (27).png,E,1,original,0.9985821843147278,100,ACCEPT,
E (28).png,E,1,2x,0.9985472559928894,100,ACCEPT,
E (29).png,E,1,original,0.9992725849151611,100,ACCEPT,
E (3).png,E,2,original,0.9893587231636047,100,ACCEPT,
E (30).png,E,1,3x,0.9990009665489197,100,ACCEPT,
E (31).png,E,0,,0,0,REJECT,el_bulunamadi
E (32).png,E,0,,0,0,REJECT,el_bulunamadi
E (33).png,E,0,,0,0,REJECT,el_bulunamadi
E (34).png,E,0,,0,0,REJECT,el_bulunamadi
E (35).png,E,0,,0,0,REJECT,el_bulunamadi
E (36).png,E,1,2x,0.7769250869750977,100,ACCEPT,
E (37).png,E,1,3x,0.9959651231765747,100,ACCEPT,
E (38).png,E,1,original,0.7814714908599854,100,ACCEPT,
E (39).png,E,1,original,0.989568829536438,85,ACCEPT,spread_supheli
E (4).png,E,2,original,0.9948030412197113,100,ACCEPT,
E (40).png,E,1,3x,0.9953553080558777,100,ACCEPT,
E (41).png,E,1,2x,0.9939770102500916,100,ACCEPT,
E (42).png,E,1,original,0.9937950372695923,100,ACCEPT,
E (43).png,E,1,2x_clahe,0.9947421550750732,100,ACCEPT,
E (44).png,E,2,original,0.908474862575531,100,ACCEPT,
E (45).png,E,1,3x,0.9966761469841003,100,ACCEPT,
E (46).png,E,1,3x,0.997125506401062,100,ACCEPT,
E (47).png,E,2,original,0.9883689284324646,100,ACCEPT,
E (48).png,E,1,3x,0.9968765377998352,100,ACCEPT,
E (49).png,E,1,original,0.9958775043487549,100,ACCEPT,
E (5).png,E,2,original,0.9981202185153961,100,ACCEPT,
E (50).png,E,1,3x,0.9941701292991638,100,ACCEPT,
E (51).png,E,1,2x,0.9925131797790527,100,ACCEPT,
E (52).png,E,1,2x,0.9962109923362732,100,ACCEPT,
E (53).png,E,1,original,0.9933180212974548,100,ACCEPT,
E (54).png,E,1,3x,0.9945055246353149,100,ACCEPT,
E (55).png,E,2,original,0.9739189445972443,100,ACCEPT,
E (56).png,E,2,original,0.8309733867645264,100,ACCEPT,
E (57).png,E,2,original,0.9148284494876862,100,ACCEPT,
E (58).png,E,1,3x,0.9954820275306702,100,ACCEPT,
E (59).png,E,1,3x,0.9936606884002686,100,ACCEPT,
E (6).png,E,2,original,0.9869328439235687,100,ACCEPT,
E (60).png,E,1,3x,0.9962549209594727,100,ACCEPT,
E (61).png,E,1,original,0.9833607077598572,100,ACCEPT,
E (62).png,E,1,2x,0.9990242719650269,100,ACCEPT,
E (63).png,E,1,original,0.8810743093490601,100,ACCEPT,
E (64).png,E,1,original,0.9974238872528076,100,ACCEPT,
E (65).png,E,1,3x,0.8023025989532471,100,ACCEPT,
E (66).png,E,1,3x,0.9773150682449341,100,ACCEPT,
E (67).png,E,1,2x_clahe,0.8815216422080994,50,REVIEW,spread_supheli|cok_fazla_border
E (68).png,E,1,original,0.9875786304473877,100,ACCEPT,
E (69).png,E,2,original,0.7835037410259247,65,REVIEW,cok_fazla_border
E (7).png,E,2,original,0.9890904128551483,100,ACCEPT,
E (70).png,E,1,2x_clahe,0.9811019897460938,85,ACCEPT,spread_supheli
E (71).png,E,1,original,0.9958216547966003,100,ACCEPT,
E (72).png,E,1,original,0.9938661456108093,100,ACCEPT,
E (73).png,E,2,original,0.8821690082550049,50,REVIEW,spread_supheli|cok_fazla_border
E (74).png,E,2,2x,0.8789922893047333,100,ACCEPT,
E (75).png,E,1,2x,0.99593186378479,100,ACCEPT,
E (77).png,E,1,2x,0.9643332958221436,100,ACCEPT,
E (78).png,E,1,2x,0.8925412893295288,100,ACCEPT,
E (79).png,E,1,2x,0.8689439296722412,100,ACCEPT,
E (8).png,E,2,original,0.7926027476787567,100,ACCEPT,
E (80).png,E,2,original,0.7594370245933533,45,REJECT,landmark_alani_kucuk|dusuk_spread
E (81).png,E,2,3x,0.9148170650005341,100,ACCEPT,
E (82).png,E,1,3x,0.9282829761505127,100,ACCEPT,
E (83).png,E,1,original,0.9515014886856079,100,ACCEPT,
E (84).png,E,1,2x,0.9052138924598694,100,ACCEPT,
E (85).png,E,1,2x,0.8995531797409058,100,ACCEPT,
E (86).png,E,1,original,0.8815557360649109,100,ACCEPT,
E (87).png,E,0,,0,0,REJECT,el_bulunamadi
E (88).png,E,0,,0,0,REJECT,el_bulunamadi
E (89).png,E,0,,0,0,REJECT,el_bulunamadi
E (9).png,E,1,original,0.9994063377380371,100,ACCEPT,
E (90).png,E,0,,0,0,REJECT,el_bulunamadi
E (91).png,E,1,2x,0.9997816681861877,100,ACCEPT,
E (92).png,E,1,3x,0.9995934367179871,100,ACCEPT,
E (93).png,E,1,2x_clahe_sharp,0.9997760057449341,100,ACCEPT,
E (94).png,E,1,2x,0.9996703863143921,100,ACCEPT,
E (95).png,E,1,2x_clahe,0.9997075796127319,100,ACCEPT,
E (96).png,E,1,original,0.9992309808731079,100,ACCEPT,
E (97).png,E,1,2x,0.9991688132286072,100,ACCEPT,
E (98).png,E,1,2x,0.9993003010749817,100,ACCEPT,
E (99).png,E,1,original,0.9990466237068176,100,ACCEPT,
F (1).png,F,0,,0,0,REJECT,el_bulunamadi
F (10).png,F,1,original,0.9876880049705505,100,ACCEPT,
F (100).png,F,0,,0,0,REJECT,el_bulunamadi
F (101).png,F,0,,0,0,REJECT,el_bulunamadi
F (102).png,F,0,,0,0,REJECT,el_bulunamadi
F (103).png,F,0,,0,0,REJECT,el_bulunamadi
F (104).png,F,0,,0,0,REJECT,el_bulunamadi
F (105).png,F,0,,0,0,REJECT,el_bulunamadi
F (11).png,F,2,original,0.9776535332202911,100,ACCEPT,
F (12).png,F,1,2x,0.9903252720832825,100,ACCEPT,
F (13).png,F,1,original,0.985104501247406,100,ACCEPT,
F (14).png,F,2,original,0.8788543343544006,100,ACCEPT,
F (15).png,F,2,original,0.9638042151927948,100,ACCEPT,
F (16).png,F,0,,0,0,REJECT,el_bulunamadi
F (17).png,F,0,,0,0,REJECT,el_bulunamadi
F (18).png,F,0,,0,0,REJECT,el_bulunamadi
F (19).png,F,1,original,0.8677707314491272,85,ACCEPT,border_supheli
F (2).png,F,2,original,0.9240447878837585,100,ACCEPT,
F (20).png,F,1,original,0.9780170321464539,100,ACCEPT,
F (21).png,F,1,3x,0.938044548034668,100,ACCEPT,
F (22).png,F,0,,0,0,REJECT,el_bulunamadi
F (23).png,F,1,3x,0.9958803653717041,100,ACCEPT,
F (24).png,F,0,,0,0,REJECT,el_bulunamadi
F (25).png,F,1,2x,0.994133710861206,100,ACCEPT,
F (26).png,F,1,3x,0.979797899723053,100,ACCEPT,
F (27).png,F,1,3x,0.8121910691261292,85,ACCEPT,border_supheli
F (28).png,F,1,3x,0.7672224044799805,85,ACCEPT,border_supheli
F (29).png,F,0,,0,0,REJECT,el_bulunamadi
F (3).png,F,1,3x,0.7766809463500977,100,ACCEPT,
F (30).png,F,0,,0,0,REJECT,el_bulunamadi
F (31).png,F,2,original,0.9271218776702881,100,ACCEPT,
F (32).png,F,2,original,0.9069572985172272,100,ACCEPT,
F (33).png,F,2,original,0.8317849338054657,100,ACCEPT,
F (34).png,F,2,original,0.9805344641208649,100,ACCEPT,
F (35).png,F,2,original,0.9938118159770966,100,ACCEPT,
F (36).png,F,1,2x_clahe,0.5459773540496826,100,ACCEPT,
F (37).png,F,2,original,0.9747979640960693,100,ACCEPT,
F (38).png,F,1,original,0.9947525858879089,100,ACCEPT,
F (39).png,F,2,original,0.9922573268413544,100,ACCEPT,
F (4).png,F,2,original,0.9631063044071198,100,ACCEPT,
F (40).png,F,2,original,0.9364412128925323,100,ACCEPT,
F (41).png,F,2,original,0.9756844341754913,100,ACCEPT,
F (42).png,F,2,original,0.9913751184940338,100,ACCEPT,
F (43).png,F,2,original,0.887494683265686,100,ACCEPT,
F (44).png,F,2,original,0.9711768329143524,100,ACCEPT,
F (45).png,F,2,original,0.9616921842098236,100,ACCEPT,
F (46).png,F,0,,0,0,REJECT,el_bulunamadi
F (47).png,F,1,original,0.9655501842498779,100,ACCEPT,
F (48).png,F,1,3x,0.9756630659103394,100,ACCEPT,
F (49).png,F,1,3x,0.7671400904655457,100,ACCEPT,
F (5).png,F,2,original,0.8801146149635315,100,ACCEPT,
F (50).png,F,1,original,0.963691771030426,100,ACCEPT,
F (51).png,F,1,original,0.9762400984764099,100,ACCEPT,
F (52).png,F,2,original,0.9581624567508698,100,ACCEPT,
F (53).png,F,2,original,0.9601879715919495,100,ACCEPT,
F (54).png,F,2,original,0.9570394158363342,100,ACCEPT,
F (55).png,F,2,original,0.9651401042938232,100,ACCEPT,
F (56).png,F,1,original,0.9625888466835022,100,ACCEPT,
F (57).png,F,1,original,0.8298400044441223,100,ACCEPT,
F (6).png,F,2,original,0.9701132476329803,100,ACCEPT,
F (61).png,F,0,,0,0,REJECT,el_bulunamadi
F (62).png,F,0,,0,0,REJECT,el_bulunamadi
F (63).png,F,0,,0,0,REJECT,el_bulunamadi
F (64).png,F,0,,0,0,REJECT,el_bulunamadi
F (65).png,F,0,,0,0,REJECT,el_bulunamadi
F (66).png,F,0,,0,0,REJECT,el_bulunamadi
F (67).png,F,0,,0,0,REJECT,el_bulunamadi
F (68).png,F,0,,0,0,REJECT,el_bulunamadi
F (69).png,F,0,,0,0,REJECT,el_bulunamadi
F (7).png,F,1,2x,0.964023232460022,100,ACCEPT,
F (70).png,F,0,,0,0,REJECT,el_bulunamadi
F (71).png,F,0,,0,0,REJECT,el_bulunamadi
F (72).png,F,0,,0,0,REJECT,el_bulunamadi
F (73).png,F,0,,0,0,REJECT,el_bulunamadi
F (74).png,F,0,,0,0,REJECT,el_bulunamadi
F (75).png,F,0,,0,0,REJECT,el_bulunamadi
F (77).png,F,0,,0,0,REJECT,el_bulunamadi
F (78).png,F,0,,0,0,REJECT,el_bulunamadi
F (79).png,F,0,,0,0,REJECT,el_bulunamadi
F (8).png,F,0,,0,0,REJECT,el_bulunamadi
F (80).png,F,1,2x,0.5078613758087158,85,ACCEPT,border_supheli
F (81).png,F,1,original,0.977437436580658,45,REJECT,landmark_alani_kucuk|dusuk_spread
F (82).png,F,1,3x,0.6821418404579163,100,ACCEPT,
F (83).png,F,0,,0,0,REJECT,el_bulunamadi
F (84).png,F,1,original,0.9968420267105103,100,ACCEPT,
F (85).png,F,1,3x,0.9972690939903259,100,ACCEPT,
F (86).png,F,2,original,0.9628541767597198,85,ACCEPT,border_supheli
F (87).png,F,2,original,0.9031288623809814,85,ACCEPT,border_supheli
F (88).png,F,2,2x,0.9963397681713104,85,ACCEPT,border_supheli
F (89).png,F,1,3x,0.9972407221794128,100,ACCEPT,
F (9).png,F,2,original,0.9502279162406921,100,ACCEPT,
F (90).png,F,2,original,0.9951550960540771,85,ACCEPT,border_supheli
F (91).png,F,1,2x,0.8632270693778992,100,ACCEPT,
F (92).png,F,0,,0,0,REJECT,el_bulunamadi
F (93).png,F,2,2x,0.965374618768692,100,ACCEPT,
F (94).png,F,0,,0,0,REJECT,el_bulunamadi
F (95).png,F,0,,0,0,REJECT,el_bulunamadi
F (96).png,F,0,,0,0,REJECT,el_bulunamadi
F (97).png,F,1,original,0.9906279444694519,100,ACCEPT,
F (98).png,F,0,,0,0,REJECT,el_bulunamadi
F (99).png,F,0,,0,0,REJECT,el_bulunamadi
G (10).png,G,1,2x,0.9992420077323914,100,ACCEPT,
G (100).png,G,1,3x,0.9994867444038391,100,ACCEPT,
G (101).png,G,1,3x,0.9967393279075623,100,ACCEPT,
G (102).png,G,1,original,0.9979904890060425,100,ACCEPT,
G (103).png,G,1,2x,0.9985180497169495,100,ACCEPT,
G (104).png,G,1,original,0.9977939128875732,100,ACCEPT,
G (105).png,G,1,original,0.9973379373550415,100,ACCEPT,
G (11).png,G,2,original,0.9979883134365082,100,ACCEPT,
G (12).png,G,2,original,0.9975860416889191,100,ACCEPT,
G (13).png,G,0,,0,0,REJECT,el_bulunamadi
G (14).png,G,1,3x,0.9988340139389038,100,ACCEPT,
G (15).png,G,0,,0,0,REJECT,el_bulunamadi
G (16).png,G,1,original,0.9892657995223999,100,ACCEPT,
G (17).png,G,1,original,0.9906296730041504,100,ACCEPT,
G (18).png,G,1,3x,0.996829092502594,100,ACCEPT,
G (19).png,G,1,original,0.9862412214279175,100,ACCEPT,
G (2).png,G,1,original,0.9912809729576111,100,ACCEPT,
G (20).png,G,2,original,0.9912047684192657,100,ACCEPT,
G (21).png,G,1,2x,0.9975815415382385,100,ACCEPT,
G (22).png,G,2,original,0.9899432361125946,100,ACCEPT,
G (23).png,G,0,,0,0,REJECT,el_bulunamadi
G (24).png,G,2,original,0.9822080731391907,100,ACCEPT,
G (25).png,G,2,original,0.9918328523635864,100,ACCEPT,
G (26).png,G,1,original,0.9675273299217224,100,ACCEPT,
G (27).png,G,2,original,0.9864727556705475,100,ACCEPT,
G (28).png,G,2,original,0.9785943329334259,100,ACCEPT,
G (29).png,G,2,original,0.9924100935459137,100,ACCEPT,
G (3).png,G,0,,0,0,REJECT,el_bulunamadi
G (30).png,G,1,2x,0.991840660572052,100,ACCEPT,
G (31).png,G,2,original,0.9965587258338928,100,ACCEPT,
G (32).png,G,2,original,0.9942230880260468,100,ACCEPT,
G (33).png,G,2,original,0.9723067283630371,100,ACCEPT,
G (34).png,G,2,3x,0.9842649102210999,100,ACCEPT,
G (35).png,G,2,original,0.9189698696136475,100,ACCEPT,
G (36).png,G,2,original,0.9012386202812195,100,ACCEPT,
G (37).png,G,2,original,0.992028146982193,100,ACCEPT,
G (38).png,G,2,original,0.9936462342739105,100,ACCEPT,
G (39).png,G,2,original,0.8833324611186981,100,ACCEPT,
G (4).png,G,1,2x,0.9976212382316589,100,ACCEPT,
G (40).png,G,1,original,0.9993521571159363,100,ACCEPT,
G (41).png,G,2,original,0.9787251055240631,100,ACCEPT,
G (42).png,G,2,original,0.9613794088363647,100,ACCEPT,
G (43).png,G,2,2x_clahe,0.9802672266960144,100,ACCEPT,
G (44).png,G,1,2x_clahe_sharp,0.9719099402427673,100,ACCEPT,
G (45).png,G,2,original,0.9906706511974335,100,ACCEPT,
G (46).png,G,1,2x_clahe,0.9987176656723022,100,ACCEPT,
G (47).png,G,1,original,0.9991409182548523,100,ACCEPT,
G (48).png,G,1,3x,0.9944835901260376,100,ACCEPT,
G (49).png,G,2,3x,0.9975481629371643,100,ACCEPT,
G (5).png,G,2,original,0.985171765089035,100,ACCEPT,
G (50).png,G,1,2x,0.9976282715797424,100,ACCEPT,
G (51).png,G,2,2x,0.9726846516132355,100,ACCEPT,
G (52).png,G,2,original,0.9892063736915588,100,ACCEPT,
G (53).png,G,2,original,0.9980559349060059,100,ACCEPT,
G (54).png,G,2,original,0.9720572531223297,100,ACCEPT,
G (55).png,G,1,original,0.9993426203727722,100,ACCEPT,
G (56).png,G,1,3x,0.999053418636322,100,ACCEPT,
G (57).png,G,0,,0,0,REJECT,el_bulunamadi
G (58).png,G,2,original,0.9929370880126953,100,ACCEPT,
G (59).png,G,1,2x,0.9990524053573608,100,ACCEPT,
G (6).png,G,1,2x_clahe_sharp,0.9974543452262878,100,ACCEPT,
G (60).png,G,1,original,0.9961230158805847,100,ACCEPT,
G (61).png,G,2,original,0.9977462291717529,100,ACCEPT,
G (62).png,G,2,original,0.8351079523563385,100,ACCEPT,
G (63).png,G,1,2x,0.8657854795455933,85,ACCEPT,border_supheli
G (64).png,G,0,,0,0,REJECT,el_bulunamadi
G (65).png,G,2,original,0.8481886386871338,100,ACCEPT,
G (66).png,G,0,,0,0,REJECT,el_bulunamadi
G (67).png,G,0,,0,0,REJECT,el_bulunamadi
G (68).png,G,1,2x_clahe,0.895749032497406,45,REJECT,landmark_alani_kucuk|dusuk_spread
G (69).png,G,1,original,0.9908950924873352,100,ACCEPT,
G (7).png,G,1,original,0.9848713278770447,100,ACCEPT,
G (70).png,G,0,,0,0,REJECT,el_bulunamadi
G (71).png,G,0,,0,0,REJECT,el_bulunamadi
G (72).png,G,1,2x,0.6177949905395508,100,ACCEPT,
G (73).png,G,1,2x_clahe,0.980901837348938,85,ACCEPT,spread_supheli
G (74).png,G,1,2x,0.9948504567146301,100,ACCEPT,
G (75).png,G,0,,0,0,REJECT,el_bulunamadi
G (77).png,G,0,,0,0,REJECT,el_bulunamadi
G (78).png,G,0,,0,0,REJECT,el_bulunamadi
G (79).png,G,0,,0,0,REJECT,el_bulunamadi
G (8).png,G,0,,0,0,REJECT,el_bulunamadi
G (80).png,G,0,,0,0,REJECT,el_bulunamadi
G (81).png,G,1,3x,0.9990521669387817,100,ACCEPT,
G (82).png,G,0,,0,0,REJECT,el_bulunamadi
G (83).png,G,1,3x,0.9989737272262573,100,ACCEPT,
G (84).png,G,1,original,0.9955995678901672,100,ACCEPT,
G (85).png,G,1,original,0.9983846545219421,100,ACCEPT,
G (86).png,G,1,2x_clahe,0.8529597520828247,65,REVIEW,landmark_alani_kucuk|spread_supheli
G (87).png,G,1,3x,0.9993953108787537,100,ACCEPT,
G (88).png,G,1,original,0.9617044925689697,100,ACCEPT,
G (89).png,G,0,,0,0,REJECT,el_bulunamadi
G (9).png,G,1,original,0.9973660707473755,100,ACCEPT,
G (90).png,G,2,2x,0.9939202964305878,100,ACCEPT,
G (91).png,G,1,2x_clahe,0.9982719421386719,100,ACCEPT,
G (92).png,G,2,original,0.9955445826053619,100,ACCEPT,
G (93).png,G,2,original,0.9839088618755341,85,ACCEPT,border_supheli
G (94).png,G,1,2x,0.9996656179428101,100,ACCEPT,
G (95).png,G,2,original,0.9859315454959869,85,ACCEPT,border_supheli
G (96).png,G,1,2x_clahe,0.9981871247291565,100,ACCEPT,
G (97).png,G,2,original,0.9840728044509888,100,ACCEPT,
G (98).png,G,1,3x,0.9994326829910278,100,ACCEPT,
G (99).png,G,2,original,0.996328204870224,100,ACCEPT,
H (1).png,H,0,,0,0,REJECT,el_bulunamadi
H (10).png,H,1,original,0.9499026536941528,100,ACCEPT,
H (100).png,H,1,2x,0.9821611642837524,45,REJECT,landmark_alani_kucuk|dusuk_spread
H (101).png,H,0,,0,0,REJECT,el_bulunamadi
H (102).png,H,1,3x,0.866442859172821,100,ACCEPT,
H (103).png,H,1,original,0.7036381959915161,85,ACCEPT,border_supheli
H (104).png,H,1,original,0.7098139524459839,20,REJECT,landmark_yigilmis|dusuk_spread
H (105).png,H,1,original,0.6312228441238403,85,ACCEPT,spread_supheli
H (11).png,H,0,,0,0,REJECT,el_bulunamadi
H (12).png,H,0,,0,0,REJECT,el_bulunamadi
H (13).png,H,1,2x,0.9527993202209473,100,ACCEPT,
H (14).png,H,2,original,0.7524940073490143,100,ACCEPT,
H (15).png,H,0,,0,0,REJECT,el_bulunamadi
H (16).png,H,1,2x_clahe_sharp,0.666526198387146,100,ACCEPT,
H (17).png,H,1,3x,0.8398857712745667,100,ACCEPT,
H (18).png,H,0,,0,0,REJECT,el_bulunamadi
H (19).png,H,1,2x,0.9638717174530029,100,ACCEPT,
H (2).png,H,2,original,0.687820702791214,85,ACCEPT,spread_supheli|spread_supheli
H (20).png,H,0,,0,0,REJECT,el_bulunamadi
H (21).png,H,0,,0,0,REJECT,el_bulunamadi
H (22).png,H,0,,0,0,REJECT,el_bulunamadi
H (23).png,H,1,2x_clahe,0.9555860161781311,100,ACCEPT,
H (24).png,H,1,2x_clahe,0.8916149139404297,100,ACCEPT,
H (25).png,H,1,2x,0.9909658432006836,100,ACCEPT,
H (26).png,H,1,original,0.9911918640136719,100,ACCEPT,
H (27).png,H,0,,0,0,REJECT,el_bulunamadi
H (28).png,H,1,original,0.9959818124771118,100,ACCEPT,
H (29).png,H,0,,0,0,REJECT,el_bulunamadi
H (3).png,H,0,,0,0,REJECT,el_bulunamadi
H (30).png,H,1,2x_clahe,0.9984342455863953,100,ACCEPT,
H (31).png,H,1,2x_clahe,0.964909017086029,100,ACCEPT,
H (32).png,H,0,,0,0,REJECT,el_bulunamadi
H (33).png,H,1,3x,0.9536203742027283,100,ACCEPT,
H (34).png,H,0,,0,0,REJECT,el_bulunamadi
H (35).png,H,0,,0,0,REJECT,el_bulunamadi
H (36).png,H,1,original,0.6310654878616333,100,ACCEPT,
H (37).png,H,1,2x_clahe,0.9873529076576233,100,ACCEPT,
H (38).png,H,1,2x,0.9931188821792603,100,ACCEPT,
H (39).png,H,1,original,0.8725479245185852,100,ACCEPT,
H (4).png,H,1,2x_clahe,0.7615505456924438,0,REJECT,landmark_yigilmis|dusuk_spread|cok_fazla_border
H (40).png,H,2,original,0.9686401188373566,100,ACCEPT,
H (41).png,H,1,3x,0.993722677230835,100,ACCEPT,
H (42).png,H,0,,0,0,REJECT,el_bulunamadi
H (43).png,H,0,,0,0,REJECT,el_bulunamadi
H (44).png,H,1,3x,0.9665700793266296,100,ACCEPT,
H (45).png,H,1,original,0.9943342804908752,100,ACCEPT,
H (46).png,H,0,,0,0,REJECT,el_bulunamadi
H (47).png,H,0,,0,0,REJECT,el_bulunamadi
H (48).png,H,0,,0,0,REJECT,el_bulunamadi
H (49).png,H,1,original,0.9735676050186157,100,ACCEPT,
H (5).png,H,0,,0,0,REJECT,el_bulunamadi
H (50).png,H,0,,0,0,REJECT,el_bulunamadi
H (51).png,H,0,,0,0,REJECT,el_bulunamadi
H (52).png,H,0,,0,0,REJECT,el_bulunamadi
H (53).png,H,1,3x,0.9701992869377136,100,ACCEPT,
H (54).png,H,0,,0,0,REJECT,el_bulunamadi
H (55).png,H,0,,0,0,REJECT,el_bulunamadi
H (56).png,H,1,2x,0.9198739528656006,100,ACCEPT,
H (57).png,H,2,original,0.9022956490516663,100,ACCEPT,
H (58).png,H,1,2x,0.99127197265625,100,ACCEPT,
H (59).png,H,0,,0,0,REJECT,el_bulunamadi
